streetname,Capacity,Occupancy,occupancy rate,LastUpdated,date
GongYuanRd.DaLianRd.,35,20,0.571428571,2023/7/23 10:00,2023/7/23
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/23 11:00,2023/7/23
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/23 12:00,2023/7/23
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/23 13:00,2023/7/23
GongYuanRd.DaLianRd.,35,34,0.971428571,2023/7/23 14:00,2023/7/23
GongYuanRd.DaLianRd.,35,24,0.685714286,2023/7/23 15:00,2023/7/23
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/23 16:00,2023/7/23
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/23 17:00,2023/7/23
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/23 18:00,2023/7/23
GongYuanRd.DaLianRd.,35,26,0.742857143,2023/7/23 19:00,2023/7/23
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/23 20:00,2023/7/23
GongYuanRd.DaLianRd.,35,16,0.457142857,2023/7/23 21:00,2023/7/23
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/23 22:00,2023/7/23
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/23 23:00,2023/7/23
GongYuanRd.DaLianRd.,35,13,0.371428571,2023/7/24 00:00,2023/7/24
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/24 01:00,2023/7/24
GongYuanRd.DaLianRd.,35,11,0.314285714,2023/7/24 02:00,2023/7/24
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/24 03:00,2023/7/24
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/24 04:00,2023/7/24
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/24 05:00,2023/7/24
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/24 06:00,2023/7/24
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/24 07:00,2023/7/24
GongYuanRd.DaLianRd.,35,19,0.542857143,2023/7/24 08:00,2023/7/24
GongYuanRd.DaLianRd.,35,31,0.885714286,2023/7/24 09:00,2023/7/24
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/24 10:00,2023/7/24
GongYuanRd.DaLianRd.,35,32,0.914285714,2023/7/24 11:00,2023/7/24
GongYuanRd.DaLianRd.,35,24,0.685714286,2023/7/24 12:00,2023/7/24
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/24 13:00,2023/7/24
GongYuanRd.DaLianRd.,35,32,0.914285714,2023/7/24 14:00,2023/7/24
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/24 15:00,2023/7/24
GongYuanRd.DaLianRd.,35,25,0.714285714,2023/7/24 16:00,2023/7/24
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/24 17:00,2023/7/24
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/24 18:00,2023/7/24
GongYuanRd.DaLianRd.,35,20,0.571428571,2023/7/24 19:00,2023/7/24
GongYuanRd.DaLianRd.,35,24,0.685714286,2023/7/24 20:00,2023/7/24
GongYuanRd.DaLianRd.,35,13,0.371428571,2023/7/24 21:00,2023/7/24
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/24 22:00,2023/7/24
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/24 23:00,2023/7/24
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/25 00:00,2023/7/25
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/25 01:00,2023/7/25
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/25 02:00,2023/7/25
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/25 03:00,2023/7/25
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/25 04:00,2023/7/25
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/25 05:00,2023/7/25
GongYuanRd.DaLianRd.,35,7,0.2,2023/7/25 06:00,2023/7/25
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/25 07:00,2023/7/25
GongYuanRd.DaLianRd.,35,17,0.485714286,2023/7/25 08:00,2023/7/25
GongYuanRd.DaLianRd.,35,28,0.8,2023/7/25 09:00,2023/7/25
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/25 10:00,2023/7/25
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/25 11:00,2023/7/25
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/25 12:00,2023/7/25
GongYuanRd.DaLianRd.,35,20,0.571428571,2023/7/25 13:00,2023/7/25
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/25 14:00,2023/7/25
GongYuanRd.DaLianRd.,35,26,0.742857143,2023/7/25 15:00,2023/7/25
GongYuanRd.DaLianRd.,35,30,0.857142857,2023/7/25 16:00,2023/7/25
GongYuanRd.DaLianRd.,35,19,0.542857143,2023/7/25 17:00,2023/7/25
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/25 18:00,2023/7/25
GongYuanRd.DaLianRd.,35,28,0.8,2023/7/25 19:00,2023/7/25
GongYuanRd.DaLianRd.,35,20,0.571428571,2023/7/25 20:00,2023/7/25
GongYuanRd.DaLianRd.,35,16,0.457142857,2023/7/25 21:00,2023/7/25
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/25 22:00,2023/7/25
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/25 23:00,2023/7/25
GongYuanRd.DaLianRd.,35,14,0.4,2023/7/26 00:00,2023/7/26
GongYuanRd.DaLianRd.,35,11,0.314285714,2023/7/26 01:00,2023/7/26
GongYuanRd.DaLianRd.,35,11,0.314285714,2023/7/26 02:00,2023/7/26
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/26 03:00,2023/7/26
GongYuanRd.DaLianRd.,35,8,0.228571429,2023/7/26 04:00,2023/7/26
GongYuanRd.DaLianRd.,35,8,0.228571429,2023/7/26 05:00,2023/7/26
GongYuanRd.DaLianRd.,35,11,0.314285714,2023/7/26 06:00,2023/7/26
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/26 07:00,2023/7/26
GongYuanRd.DaLianRd.,35,17,0.485714286,2023/7/26 08:00,2023/7/26
GongYuanRd.DaLianRd.,35,28,0.8,2023/7/26 09:00,2023/7/26
GongYuanRd.DaLianRd.,35,30,0.857142857,2023/7/26 10:00,2023/7/26
GongYuanRd.DaLianRd.,35,30,0.857142857,2023/7/26 11:00,2023/7/26
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/26 12:00,2023/7/26
GongYuanRd.DaLianRd.,35,30,0.857142857,2023/7/26 13:00,2023/7/26
GongYuanRd.DaLianRd.,35,28,0.8,2023/7/26 14:00,2023/7/26
GongYuanRd.DaLianRd.,35,28,0.8,2023/7/26 15:00,2023/7/26
GongYuanRd.DaLianRd.,35,25,0.714285714,2023/7/26 16:00,2023/7/26
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/26 17:00,2023/7/26
GongYuanRd.DaLianRd.,35,22,0.628571429,2023/7/26 18:00,2023/7/26
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/26 19:00,2023/7/26
GongYuanRd.DaLianRd.,35,22,0.628571429,2023/7/26 20:00,2023/7/26
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/26 21:00,2023/7/26
GongYuanRd.DaLianRd.,35,17,0.485714286,2023/7/26 22:00,2023/7/26
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/26 23:00,2023/7/26
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/27 00:00,2023/7/27
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/27 01:00,2023/7/27
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/27 02:00,2023/7/27
GongYuanRd.DaLianRd.,35,8,0.228571429,2023/7/27 03:00,2023/7/27
GongYuanRd.DaLianRd.,35,8,0.228571429,2023/7/27 04:00,2023/7/27
GongYuanRd.DaLianRd.,35,7,0.2,2023/7/27 05:00,2023/7/27
GongYuanRd.DaLianRd.,35,7,0.2,2023/7/27 06:00,2023/7/27
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/27 07:00,2023/7/27
GongYuanRd.DaLianRd.,35,15,0.428571429,2023/7/27 08:00,2023/7/27
GongYuanRd.DaLianRd.,35,19,0.542857143,2023/7/27 09:00,2023/7/27
GongYuanRd.DaLianRd.,35,18,0.514285714,2023/7/27 10:00,2023/7/27
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/27 11:00,2023/7/27
GongYuanRd.DaLianRd.,35,22,0.628571429,2023/7/27 12:00,2023/7/27
GongYuanRd.DaLianRd.,35,16,0.457142857,2023/7/27 13:00,2023/7/27
GongYuanRd.DaLianRd.,35,13,0.371428571,2023/7/27 14:00,2023/7/27
GongYuanRd.DaLianRd.,35,14,0.4,2023/7/27 15:00,2023/7/27
GongYuanRd.DaLianRd.,35,18,0.514285714,2023/7/27 16:00,2023/7/27
GongYuanRd.DaLianRd.,35,16,0.457142857,2023/7/27 17:00,2023/7/27
GongYuanRd.DaLianRd.,35,22,0.628571429,2023/7/27 18:00,2023/7/27
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/27 19:00,2023/7/27
GongYuanRd.DaLianRd.,35,19,0.542857143,2023/7/27 20:00,2023/7/27
GongYuanRd.DaLianRd.,35,15,0.428571429,2023/7/27 21:00,2023/7/27
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/27 22:00,2023/7/27
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/27 23:00,2023/7/27
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/28 00:00,2023/7/28
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/28 01:00,2023/7/28
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/28 02:00,2023/7/28
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/28 03:00,2023/7/28
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/28 04:00,2023/7/28
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/28 05:00,2023/7/28
GongYuanRd.DaLianRd.,35,9,0.257142857,2023/7/28 06:00,2023/7/28
GongYuanRd.DaLianRd.,35,7,0.2,2023/7/28 07:00,2023/7/28
GongYuanRd.DaLianRd.,35,20,0.571428571,2023/7/28 08:00,2023/7/28
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/28 09:00,2023/7/28
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/28 10:00,2023/7/28
GongYuanRd.DaLianRd.,35,28,0.8,2023/7/28 11:00,2023/7/28
GongYuanRd.DaLianRd.,35,20,0.571428571,2023/7/28 12:00,2023/7/28
GongYuanRd.DaLianRd.,35,16,0.457142857,2023/7/28 13:00,2023/7/28
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/28 14:00,2023/7/28
GongYuanRd.DaLianRd.,35,24,0.685714286,2023/7/28 15:00,2023/7/28
GongYuanRd.DaLianRd.,35,24,0.685714286,2023/7/28 16:00,2023/7/28
GongYuanRd.DaLianRd.,35,25,0.714285714,2023/7/28 17:00,2023/7/28
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/28 18:00,2023/7/28
GongYuanRd.DaLianRd.,35,26,0.742857143,2023/7/28 19:00,2023/7/28
GongYuanRd.DaLianRd.,35,18,0.514285714,2023/7/28 20:00,2023/7/28
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/28 21:00,2023/7/28
GongYuanRd.DaLianRd.,35,15,0.428571429,2023/7/28 22:00,2023/7/28
GongYuanRd.DaLianRd.,35,11,0.314285714,2023/7/28 23:00,2023/7/28
GongYuanRd.DaLianRd.,35,15,0.428571429,2023/7/29 00:00,2023/7/29
GongYuanRd.DaLianRd.,35,14,0.4,2023/7/29 01:00,2023/7/29
GongYuanRd.DaLianRd.,35,15,0.428571429,2023/7/29 02:00,2023/7/29
GongYuanRd.DaLianRd.,35,13,0.371428571,2023/7/29 03:00,2023/7/29
GongYuanRd.DaLianRd.,35,13,0.371428571,2023/7/29 04:00,2023/7/29
GongYuanRd.DaLianRd.,35,14,0.4,2023/7/29 05:00,2023/7/29
GongYuanRd.DaLianRd.,35,15,0.428571429,2023/7/29 06:00,2023/7/29
GongYuanRd.DaLianRd.,35,14,0.4,2023/7/29 07:00,2023/7/29
GongYuanRd.DaLianRd.,35,17,0.485714286,2023/7/29 08:00,2023/7/29
GongYuanRd.DaLianRd.,35,19,0.542857143,2023/7/29 09:00,2023/7/29
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/29 10:00,2023/7/29
GongYuanRd.DaLianRd.,35,31,0.885714286,2023/7/29 11:00,2023/7/29
GongYuanRd.DaLianRd.,35,26,0.742857143,2023/7/29 12:00,2023/7/29
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/29 13:00,2023/7/29
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/29 14:00,2023/7/29
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/29 15:00,2023/7/29
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/29 16:00,2023/7/29
GongYuanRd.DaLianRd.,35,24,0.685714286,2023/7/29 17:00,2023/7/29
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/29 18:00,2023/7/29
GongYuanRd.DaLianRd.,35,26,0.742857143,2023/7/29 19:00,2023/7/29
GongYuanRd.DaLianRd.,35,25,0.714285714,2023/7/29 20:00,2023/7/29
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/29 21:00,2023/7/29
GongYuanRd.DaLianRd.,35,19,0.542857143,2023/7/29 22:00,2023/7/29
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/29 23:00,2023/7/29
GongYuanRd.DaLianRd.,35,16,0.457142857,2023/7/30 00:00,2023/7/30
GongYuanRd.DaLianRd.,35,14,0.4,2023/7/30 01:00,2023/7/30
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/30 02:00,2023/7/30
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/30 03:00,2023/7/30
GongYuanRd.DaLianRd.,35,11,0.314285714,2023/7/30 04:00,2023/7/30
GongYuanRd.DaLianRd.,35,12,0.342857143,2023/7/30 05:00,2023/7/30
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/30 06:00,2023/7/30
GongYuanRd.DaLianRd.,35,14,0.4,2023/7/30 07:00,2023/7/30
GongYuanRd.DaLianRd.,35,18,0.514285714,2023/7/30 08:00,2023/7/30
GongYuanRd.DaLianRd.,35,19,0.542857143,2023/7/30 09:00,2023/7/30
GongYuanRd.DaLianRd.,35,14,0.4,2023/7/30 10:00,2023/7/30
GongYuanRd.DaLianRd.,35,25,0.714285714,2023/7/30 11:00,2023/7/30
GongYuanRd.DaLianRd.,35,17,0.485714286,2023/7/30 12:00,2023/7/30
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/30 13:00,2023/7/30
GongYuanRd.DaLianRd.,35,25,0.714285714,2023/7/30 14:00,2023/7/30
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/30 15:00,2023/7/30
GongYuanRd.DaLianRd.,35,26,0.742857143,2023/7/30 16:00,2023/7/30
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/30 17:00,2023/7/30
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/30 18:00,2023/7/30
GongYuanRd.DaLianRd.,35,26,0.742857143,2023/7/30 19:00,2023/7/30
GongYuanRd.DaLianRd.,35,22,0.628571429,2023/7/30 20:00,2023/7/30
GongYuanRd.DaLianRd.,35,16,0.457142857,2023/7/30 21:00,2023/7/30
GongYuanRd.DaLianRd.,35,15,0.428571429,2023/7/30 22:00,2023/7/30
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/30 23:00,2023/7/30
GongYuanRd.DaLianRd.,35,13,0.371428571,2023/7/31 00:00,2023/7/31
GongYuanRd.DaLianRd.,35,11,0.314285714,2023/7/31 01:00,2023/7/31
GongYuanRd.DaLianRd.,35,11,0.314285714,2023/7/31 02:00,2023/7/31
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/31 03:00,2023/7/31
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/31 04:00,2023/7/31
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/31 05:00,2023/7/31
GongYuanRd.DaLianRd.,35,10,0.285714286,2023/7/31 06:00,2023/7/31
GongYuanRd.DaLianRd.,35,13,0.371428571,2023/7/31 07:00,2023/7/31
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/31 08:00,2023/7/31
GongYuanRd.DaLianRd.,35,28,0.8,2023/7/31 09:00,2023/7/31
GongYuanRd.DaLianRd.,35,30,0.857142857,2023/7/31 10:00,2023/7/31
GongYuanRd.DaLianRd.,35,30,0.857142857,2023/7/31 11:00,2023/7/31
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/31 12:00,2023/7/31
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/31 13:00,2023/7/31
GongYuanRd.DaLianRd.,35,29,0.828571429,2023/7/31 14:00,2023/7/31
GongYuanRd.DaLianRd.,35,28,0.8,2023/7/31 15:00,2023/7/31
GongYuanRd.DaLianRd.,35,27,0.771428571,2023/7/31 16:00,2023/7/31
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/31 17:00,2023/7/31
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/31 18:00,2023/7/31
GongYuanRd.DaLianRd.,35,23,0.657142857,2023/7/31 19:00,2023/7/31
GongYuanRd.DaLianRd.,35,21,0.6,2023/7/31 20:00,2023/7/31
GongYuanRd.DaLianRd.,35,15,0.428571429,2023/7/31 21:00,2023/7/31
GongYuanRd.DaLianRd.,35,11,0.314285714,2023/7/31 22:00,2023/7/31
GongYuanRd.DaLianRd.,35,13,0.371428571,2023/7/31 23:00,2023/7/31
GongYuanRd.DaLianRd.,35,8,0.228571429,2023/8/1 00:00,2023/8/1
GuangDongRd.GongYuSt.,15,0,0,2023/7/2 00:00,2023/7/2
GuangDongRd.GongYuSt.,15,1,0.066666667,2023/7/2 01:00,2023/7/2
GuangDongRd.GongYuSt.,15,1,0.066666667,2023/7/2 02:00,2023/7/2
GuangDongRd.GongYuSt.,15,1,0.066666667,2023/7/2 03:00,2023/7/2
GuangDongRd.GongYuSt.,15,1,0.066666667,2023/7/2 04:00,2023/7/2
GuangDongRd.GongYuSt.,15,1,0.066666667,2023/7/2 05:00,2023/7/2
GuangDongRd.GongYuSt.,15,1,0.066666667,2023/7/2 06:00,2023/7/2
GuangDongRd.GongYuSt.,15,1,0.066666667,2023/7/2 07:00,2023/7/2
GuangDongRd.GongYuSt.,15,0,0,2023/7/2 08:00,2023/7/2
GuangDongRd.GongYuSt.,15,0,0,2023/7/2 09:00,2023/7/2
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/2 10:00,2023/7/2
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/2 11:00,2023/7/2
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/2 12:00,2023/7/2
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/2 13:00,2023/7/2
GuangDongRd.GongYuSt.,15,1,0.066666667,2023/7/2 14:00,2023/7/2
GuangDongRd.GongYuSt.,15,0,0,2023/7/2 15:00,2023/7/2
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/2 16:00,2023/7/2
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/2 17:00,2023/7/2
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/2 18:00,2023/7/2
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/2 19:00,2023/7/2
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/2 20:00,2023/7/2
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/2 21:00,2023/7/2
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/2 22:00,2023/7/2
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/2 23:00,2023/7/2
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/3 00:00,2023/7/3
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/3 01:00,2023/7/3
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/3 02:00,2023/7/3
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/3 03:00,2023/7/3
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/3 04:00,2023/7/3
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/3 05:00,2023/7/3
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/3 06:00,2023/7/3
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/3 07:00,2023/7/3
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/3 08:00,2023/7/3
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/3 09:00,2023/7/3
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/3 10:00,2023/7/3
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/3 11:00,2023/7/3
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/3 12:00,2023/7/3
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/3 13:00,2023/7/3
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/3 14:00,2023/7/3
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/3 15:00,2023/7/3
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/3 16:00,2023/7/3
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/3 17:00,2023/7/3
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/3 18:00,2023/7/3
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/3 19:00,2023/7/3
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/3 20:00,2023/7/3
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/3 21:00,2023/7/3
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/3 22:00,2023/7/3
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/3 23:00,2023/7/3
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/4 00:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 01:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 02:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 03:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 04:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 05:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 06:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 07:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 08:00,2023/7/4
GuangDongRd.GongYuSt.,15,1,0.066666667,2023/7/4 09:00,2023/7/4
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/4 10:00,2023/7/4
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/4 11:00,2023/7/4
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/4 12:00,2023/7/4
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/4 13:00,2023/7/4
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/4 14:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 15:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 16:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/4 17:00,2023/7/4
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/4 18:00,2023/7/4
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/4 19:00,2023/7/4
GuangDongRd.GongYuSt.,15,6,0.4,2023/7/4 20:00,2023/7/4
GuangDongRd.GongYuSt.,15,6,0.4,2023/7/4 21:00,2023/7/4
GuangDongRd.GongYuSt.,15,6,0.4,2023/7/4 22:00,2023/7/4
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/4 23:00,2023/7/4
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/5 00:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 01:00,2023/7/5
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/5 02:00,2023/7/5
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/5 03:00,2023/7/5
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/5 04:00,2023/7/5
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/5 05:00,2023/7/5
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/5 06:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 07:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 08:00,2023/7/5
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/5 09:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 10:00,2023/7/5
GuangDongRd.GongYuSt.,15,2,0.133333333,2023/7/5 11:00,2023/7/5
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/5 12:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 13:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 14:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 15:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 16:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 17:00,2023/7/5
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/5 18:00,2023/7/5
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/5 19:00,2023/7/5
GuangDongRd.GongYuSt.,15,6,0.4,2023/7/5 20:00,2023/7/5
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/5 21:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 22:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/5 23:00,2023/7/5
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/6 00:00,2023/7/6
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/6 01:00,2023/7/6
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/6 02:00,2023/7/6
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/6 03:00,2023/7/6
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/6 04:00,2023/7/6
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/6 05:00,2023/7/6
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/6 06:00,2023/7/6
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/6 07:00,2023/7/6
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/6 08:00,2023/7/6
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/6 09:00,2023/7/6
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/6 10:00,2023/7/6
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/6 11:00,2023/7/6
GuangDongRd.GongYuSt.,15,5,0.333333333,2023/7/6 12:00,2023/7/6
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/6 13:00,2023/7/6
GuangDongRd.GongYuSt.,15,4,0.266666667,2023/7/6 14:00,2023/7/6
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/6 15:00,2023/7/6
GuangDongRd.GongYuSt.,15,3,0.2,2023/7/6 16:00,2023/7/6
